lead_id,email,first_name,last_name,title,company,lead_status,lead_source,job_persona,job_level,created_date,mql_date,is_converted,converted_contact_id,mkto_lead_score,is_disqualified,dq_reason,dq_date,has_opted_out,email_bounced,no_longer_with_company,linked_account_id,_archetype
beccb173d5b34730,courtney.roberts@webb-ballard.com,Courtney,Roberts,"Optician, dispensing",Chavez-Barker,Disqualified,Webinar,Non-Prospect,,2022-01-15,,True,,52,True,No Longer With Company,2024-12-18,False,True,False,7a1313cef6c94a1e,
036deccc5cd94143,eric.perry@harris-lawso.com,Eric,Perry,Intelligence analyst,"Flores, Travis and Reed",Attempted,Event,Economic Buyer,Individual Contributor,2023-06-01,,True,281f9d23934341e1,103,False,,,False,True,False,117eedb9bec041e3,
909ee7d389984327,raymond.hodges@hoffmanflore.com,Raymond,Hodges,,Wright-Davis,New,Purchased List,End User,Individual Contributor,2022-01-15,,True,76c8ed6d705e41bf,135,True,Duplicate,2024-07-12,True,True,False,23c35f2974ac4158,
45dcbd988cd54be6,kwright@libero.it,Kelly,Cruz,Land,"Griffith, Lee and Moore",Attempted,Purchased List,,,2023-07-25,,True,41df424ab90d4af4,94,False,,,False,False,False,2c72758ae4e14791,
d78a5a8253be4a1e,wendy.owens@jimenez-davi.com,Wendy,Owens,,"Bryant, Allen and Aguilar",Qualified,Web,Non-Prospect,,2022-01-15,,True,bd22c6b4689249c7,228,False,,,False,True,False,0ebf06d5092e4a43,
4d443dd8ecfc4380,brandon.campbell@khanpenaandr.com,Brandon,Campbell,Software engineer,Boone Group,Disqualified,Referral,Technical Buyer,Individual Contributor,2024-03-10,,True,ae14da17368c4b2e,42,False,,,False,False,False,eb47db9472c542a3,
bc7ad1bc64c34569,kathryn50@outlook.com,Dennis,Baker,,Hudson and Sons,New,Web,Non-Prospect,C-Level,2024-02-05,,True,190a6b34003f4233,78,False,,,False,False,False,14e52283fbbf4c2a,
87327822404145c3,michael.roberts@gordon-duran.com,Michael,Roberts,,"Becker, Wilson and Hester",MQL,Referral,,Individual Contributor,2023-06-01,2025-01-21,True,4582461f1ac64c6b,299,False,,,False,False,False,b168eec0bf0d4a5c,
dd6f44c6d6f14ec5,phillip.norton@grant-diaz.com,Phillip,Norton,,Morrison Group,MQL,Webinar,Non-Prospect,,2023-06-01,2024-11-12,True,,279,False,,,False,False,False,,
abab5caf18864367,vincent.williams@reevesgroup.com,Vincent,Williams,,Hernandez-Barry,MQL,Event,End User,Individual Contributor,2024-06-16,2025-04-29,True,25a7b8bffbda4b55,176,False,,,False,True,False,2074d64bf0be465e,
8ca3b0e6c9a240a2,francisco94@gmail.com,Donald,Velazquez,"Therapist, horticultural",Romero-Hicks,New,Referral,Technical Buyer,,2022-08-31,,True,,169,False,,,False,False,False,bcbc86ea2b414bc7,
56051776ea3241db,tracy.hart@cabrera-rich.com,Tracy,Hart,Clinical molecular geneticist,Silva-Robles,MQL,Partner,Non-Prospect,VP,2024-03-10,2024-12-06,True,48a4bb1ddc414662,113,False,,,False,True,False,0ebf06d5092e4a43,
5b4f1bee75d7423f,carlsonjoseph@outlook.com,Jessica,Watts,Technical sales engineer,"Perez, Williams and Castillo",Qualified,Partner,,Manager,2022-01-15,,True,3b2403c3162c41ac,39,False,,,True,False,False,310877c2461f43ac,
ff3588bc2062471d,alexandria.griffith@hernandez-be.com,Alexandria,Griffith,Ambulance person,"Vaughan, Rodriguez and Smith",New,Web,Economic Buyer,Individual Contributor,2022-08-09,,True,,68,False,,,False,False,False,,
7148f92e3b0a4137,lee.hernandez@harrisshawan.com,Lee,Hernandez,Public affairs consultant,"Luna, Thornton and Stone",New,Web,End User,,2022-01-15,,True,3b17dbd1a16f4639,112,False,,,False,False,False,,
4311ef75b9f248a2,ufox@rediffmail.com,Ann,Bolton,Early years teacher,Barr-Peterson,MQL,Partner,Champion,Manager,2023-06-08,2024-12-18,True,4345a36ec0a646bd,192,False,,,False,False,False,486a7f7aecd84d2e,
97c325d1ea5f44f8,michael.ingram@beckerlaraan.com,Michael,Ingram,,Bernard LLC,Disqualified,Web,Non-Prospect,Director,2023-06-01,,True,652802bd91274e89,108,True,Duplicate,2024-08-19,True,True,False,1e8b775c15444036,
d69232dfc5094a14,angela.walker@wise-bush.com,Angela,Walker,,Castillo-Castro,MQL,Referral,,VP,2024-03-10,2025-04-19,True,,75,False,,,True,False,False,6e4e0179219a47d1,
6d7279c67c4043c1,sarah.griffith@martinez-rho.com,Sarah,Griffith,Museum education officer,Cardenas-Blevins,Attempted,Event,Champion,C-Level,2022-01-15,,True,14c41452160d40f4,298,False,,,True,False,False,44d7a8a9fc3d4106,
84e44a4693874ec9,linda.roberts@moses-miller.com,Linda,Roberts,Private music teacher,"Scott, Mendoza and Harris",New,Purchased List,Technical Buyer,,2022-01-15,,True,9d38418f6c59493c,19,False,,,True,True,False,2dd0b9169c894f1b,
2dbed577e7ec4c09,anna.herman@hollandltd.com,Amanda,Fitzpatrick,Film/video editor,Williams PLC,Disqualified,Referral,End User,C-Level,2023-06-01,,True,bd63086e621b4ab8,179,False,,,False,False,False,ceb966cdc6384b44,
3cf2ede0ad1a48e4,jeremiah.hall@gutierrezltd.com,Jeremiah,Hall,,Maldonado and Sons,New,Partner,Non-Prospect,VP,2023-08-30,,True,d8f43e8c77994c1f,267,False,,,True,False,True,dcd25584c7804dd9,
d58c91ef12914b3f,richarddonovan@outlook.com,Adam,Pierce,Publishing copy,Santos-Avila,Disqualified,Webinar,,,2024-03-10,,True,0aa4bc073e6d43e7,129,True,Personal Email,2024-06-20,False,False,False,3634def622744939,
c949aa7c546d4342,info@velez.org,Justin,Mitchell,Exhibition designer,"Rodgers, Jefferson and Johnson",Attempted,Web,,Director,2023-06-01,,True,6f2101b471314300,46,False,,,True,False,False,f4c5348bc44c466c,
f108d9f379c3434c,sandra.butler@peckinc.com,Sandra,Butler,,Lopez-Curry,Attempted,Webinar,Economic Buyer,Individual Contributor,2023-06-01,,True,,265,False,,,True,False,True,357162ab1e144be6,
3eaf6a3577694671,monica.roberts@smithplc.com,Monica,Roberts,,Hebert LLC,MQL,Content Syndication,,,2023-01-04,2025-01-19,True,a412f436ee5e4dc0,281,False,,,True,False,False,a4b3f70c35ee4fec,
2309aab896e2447f,justin.hays@warrensmalla.com,Justin,Hays,Retail merchandiser,Nelson-Lamb,Attempted,Purchased List,,Individual Contributor,2022-01-15,,True,60ddffcea9ca4f85,131,False,,,False,True,False,3634def622744939,
3a2b32da2b974b36,julie.robles@phillipswalt.com,Mark,Simon,Hotel manager,"Craig, Lee and Carr",MQL,Webinar,End User,Individual Contributor,2022-01-15,2025-04-13,True,f9ab7902fbfc4877,211,False,,,False,False,False,5121cef210e14080,
6df4a54be9ac41f1,danielle.sullivan@robertson-mi.com,Danielle,Sullivan,Chief of Staff,Holden Group,MQL,Partner,,Individual Contributor,2022-07-31,2025-03-06,True,e32d471031d349b9,255,False,,,False,False,False,8e800947c7174be9,
c4d8fc2b269a48a1,patrick74@gmail.com,Marcus,Wright,Landscape architect,Aguilar-Berry,Attempted,Partner,Technical Buyer,Individual Contributor,2022-06-28,,True,515e1f8d26ae448a,252,False,,,True,False,False,3634def622744939,
48b007b51f8e4899,bryanwilson@outlook.com,Jose,Ward,,Sullivan PLC,New,Referral,,,2025-01-25,,True,afb27362d94744e3,235,False,,,True,False,False,,
cb794a1a761f492a,sandra.barron@vaughn-fowle.com,Sandra,Barron,,Mendez-Robinson,Recycled,Webinar,Non-Prospect,Director,2023-06-01,,True,f82fe5b6c8664ea6,205,True,Bad Data,2024-12-15,False,False,False,44d7a8a9fc3d4106,
6fe4d55e1aae4a60,dennis.hernandez@zhangbrooksa.com,Dennis,Hernandez,Public affairs consultant,"Pham, Petersen and Gill",Attempted,Referral,,Director,2024-03-10,,True,,273,False,,,True,False,False,c348fa4c16884f49,
419d033ac92c4732,erin.larson@foxplc.com,Erin,Larson,Medical illustrator,Stark Inc,Recycled,Event,Non-Prospect,,2024-03-10,,True,ce8259b115c04b79,10,False,,,False,False,False,e532eb8deac647ae,
9e05e006f76f453a,bryan.kelley@harrisherrer.com,Bryan,Kelley,"Scientist, product/process development",Wilson-Harris,Disqualified,Web,Champion,,2024-03-10,,True,878261dfb76c4fe8,172,False,,,False,False,False,5222885603444a2b,
4616b9973bb04aed,brandy.davis@griffinbrown.com,Brandy,Davis,,Elliott-Hansen,MQL,Event,Non-Prospect,,2024-03-10,2025-01-07,True,84fd1701381d4731,85,False,,,False,False,False,,
a7f4c240d8a84395,emily.parker@fosterinc.com,Emily,Parker,,"Jones, Henderson and Graves",MQL,Purchased List,End User,,2023-06-01,2025-01-19,True,5ca20f30e4e84c5e,199,False,,,True,False,True,9d417ebcdc724444,
0c56f998fa964d12,andersenthomas@mail.ru,Amber,Brown,Historic buildings inspector/conservation officer,White-Taylor,Qualified,Referral,Technical Buyer,C-Level,2022-08-19,,True,8e2dd02ec5794f61,90,False,,,False,False,False,996a7c319b984214,
ce660cab875b4fd3,darlene.daniel@brooks-vance.com,Darlene,Daniel,"Production assistant, radio",Bennett-Vega,Disqualified,Partner,Champion,Individual Contributor,2023-06-01,,True,,251,True,Personal Email,2025-01-22,False,False,True,16542f93045f49c4,
9892cccbf234476a,dorothy.ryan@daltonwilson.com,Dorothy,Ryan,,"Anderson, Irwin and Davenport",New,Event,,Director,2022-01-15,,True,10de033042b6465f,139,False,,,False,False,False,88567846d40a46de,
a4c4e9ffe54a4809,katelyn.good@nunez-stephe.com,Katelyn,Good,Ship broker,Morrow-Wright,MQL,Web,,Individual Contributor,2022-01-15,2025-04-18,True,240b3a29a43a4968,224,False,,,False,False,False,,
4e143ad954e345e7,michael.hill@cannonjohnso.com,Michael,Hill,Volunteer coordinator,Allen Inc,Disqualified,Event,,Individual Contributor,2023-06-01,,True,eda537e2082d44a5,128,True,Bad Data,2025-02-24,False,False,False,,
09bc0e068421492d,sanchezbradley@gmail.com,Craig,Johnson,,Fernandez Inc,MQL,Content Syndication,,,2022-01-15,2025-02-10,True,726558d5a3be4593,62,False,,,False,False,False,f76f177aee044584,
35a1c227f91647b2,joseph.jordan@glassdavisan.com,Donald,Holder,Teaching laboratory technician,Ray-Barton,MQL,Web,,VP,2023-06-01,2025-02-27,True,,190,False,,,False,False,False,9d417ebcdc724444,
532edeae240941fc,loretta.young@odomplc.com,Loretta,Young,,Turner-Brown,MQL,Event,Technical Buyer,,2024-03-10,2025-03-02,True,c63fc11748f14133,98,False,,,False,False,False,c2a1eeca07f349f5,
8e330830f7ec44fd,stacy.hobbs@garrettgroup.com,Stacy,Hobbs,"Surveyor, commercial/residential",Williams-Cooper,MQL,Purchased List,CISO,Manager,2024-03-10,2025-01-01,True,8ea8b95233b04730,79,False,,,False,False,True,328e85b5274747bd,
1170eb0c4d63453d,dawn.james@floresbutler.com,Dawn,James,,Webster Group,MQL,Webinar,Non-Prospect,Individual Contributor,2023-06-01,2025-04-14,True,47e10e9023ab4e4d,282,False,,,False,False,False,f92b6d8968cc4f28,
15c00063331c453b,john.perez@thomasfordan.com,John,Perez,,Grant-Anderson,MQL,Web,CISO,C-Level,2022-01-15,2025-04-22,True,45c751d61fa543c8,131,False,,,False,False,False,3e6292cf65e74982,
14e4186a11ee4dfc,nielsenmelanie@rediffmail.com,John,Harris,Chief Executive Officer,"Hardy, Lee and Adams",MQL,Referral,Non-Prospect,Individual Contributor,2024-03-10,2025-01-14,True,7407809a3a3c4d08,36,False,,,True,False,False,ea6815dbbcef4835,
f63cc0fbc0214b0d,emily.morrison@lopezplc.com,Emily,Morrison,"Surveyor, land/geomatics",Mendoza LLC,Disqualified,Event,Non-Prospect,Individual Contributor,2022-01-15,,True,,183,False,,,False,True,False,608f25deccd541b5,
49d617844ed945da,kevin.stout@gilesltd.com,Kevin,Stout,Commercial/residential surveyor,"Key, Mendoza and Sanchez",New,Referral,Champion,Individual Contributor,2023-06-26,,True,87b0e6b9f4394918,165,False,,,False,False,False,d767f6d9624f4012,
4e05b0b7d84e468e,andrearowe@hotmail.com,Cassandra,Harris,Museum/gallery conservator,Ferguson-Howard,Recycled,Event,Technical Buyer,Manager,2024-03-10,,True,121f408de05e451c,141,False,,,False,False,True,030ca3bf068d4b35,
811c5bb83bdb407a,jose.hunt@owens-lang.com,Jose,Hunt,,Rocha-Wood,MQL,Partner,Non-Prospect,,2023-11-07,2025-02-13,True,,247,False,,,False,False,False,ffd3cb287c604c9d,
73324cd8b68d41e2,robert.hart@figueroainc.com,Robert,Hart,Games developer,"Donovan, Riley and Butler",New,Web,,Individual Contributor,2023-06-01,,True,98f70569bb174543,5,False,,,True,False,False,03a6f3a5b4364ec8,
76088e34bb284d7d,stacy.hobbs@garrettgroup.com,Elijah,Rivera,Statistician,"Harding, Morgan and Hines",New,Purchased List,,,2022-10-02,,True,ad66b2d4d80c46ed,243,True,Bad Data,2024-11-04,False,False,False,cf77893042d94f67,
c6329f3e55e94378,tracy.cummings@henryjackson.com,Tracy,Cummings,,Cortez Group,New,Content Syndication,,VP,2022-01-15,,True,988c55399648492e,45,True,Competitor,2024-11-16,False,False,False,514cbd01afce49e6,
a055e41b7a2946e3,warrenmary@outlook.com,Jack,Preston,,"Williams, Smith and Taylor",Disqualified,Partner,Champion,,2023-06-01,,True,4f7a5f3abb19467d,27,False,,,True,False,True,3ab83df5354e4752,
ab0ce0dc0056419a,crystal.jones@smithplc.com,Crystal,Jones,"Programmer, applications",Brown-Little,New,Web,Technical Buyer,Director,2022-01-15,,True,1fb9a748767343b4,9,False,,,False,False,False,b584263ac2f14f6c,
5c3b15cdf2794f75,sarah.durham@freemansmith.com,Sarah,Durham,"Administrator, charities/voluntary organisations",Moreno LLC,New,Content Syndication,End User,C-Level,2023-06-01,,True,02101115a2bd45d1,118,False,,,True,False,False,030ca3bf068d4b35,
a8615e69154d464b,amanda.mitchell@licraiganddr.com,Amanda,Mitchell,Editorial assistant,Hull PLC,Recycled,Content Syndication,,VP,2022-01-15,,True,eb345aeb9b474871,181,False,,,False,True,False,8e800947c7174be9,
48c437b039f54900,eduardo.lee@kinggomezand.com,Eduardo,Lee,Careers information officer,Chung-Stevens,MQL,Content Syndication,Champion,Individual Contributor,2023-06-01,2025-01-20,True,cc76e2431fcd482c,116,False,,,False,False,False,47edd43a56cd40d7,
8e4bf0b2790a4b9d,john.terry@sutton-abbot.com,John,Terry,Ambulance person,Sullivan Group,MQL,Referral,Technical Buyer,,2024-06-23,2024-12-17,True,fdeded0c7f814b39,289,False,,,False,False,False,,
40071fae516d4588,warnerchristopher@outlook.com,Angela,Brown,,"Mueller, Knight and Hodge",Qualified,Content Syndication,,Individual Contributor,2023-07-20,,True,0d2cb55ff0204616,54,False,,,False,False,False,624c76dabc3248da,
cdee4d4b7d564dc6,jessica.hansen@baileyrichmo.com,Cody,Rice,,Nelson-Glass,Recycled,Content Syndication,Champion,,2022-01-15,,True,a4cc25373112444a,83,False,,,False,False,False,357162ab1e144be6,
998fd075957d42ba,gabrielle.ramirez@elliottjohns.com,Gabrielle,Ramirez,International aid/development worker,Ali PLC,New,Webinar,Technical Buyer,,2022-10-15,,True,250ae1b20d1b4f6d,21,False,,,False,False,False,382719f93f304b39,
3d22eb58e4b84734,douglas.hoover@hickman-evan.com,Douglas,Hoover,,Knight Group,New,Partner,Champion,,2022-01-15,,True,b174785c457a42d6,25,False,,,False,False,False,217f4df12e6b44eb,
45dabd557ea04be8,icampos@gmx.de,Erica,Fernandez,,"Mcgee, Reed and Davis",MQL,Referral,,Individual Contributor,2022-09-19,2024-12-23,True,,211,False,,,False,False,False,624c76dabc3248da,
7fd88e66fe244a3f,jesse.jones@mackfriedman.com,Jesse,Jones,"Journalist, newspaper",Walters Group,New,Partner,End User,,2022-01-15,,True,,261,False,,,False,True,False,1e8b775c15444036,
01acd90b17d64780,samantha01@gmail.com,Tracy,Kelly,,Barton LLC,MQL,Referral,Technical Buyer,,2022-01-15,2025-01-06,True,706d9ca92cc7409a,129,False,,,False,False,True,df6c63afbf9d4157,
0b30ac08153448ce,spam_cluster@example.com,Lauren,Marquez,"Designer, exhibition/display","Price, Ward and Davis",MQL,Web,Champion,Director,2024-03-10,2024-12-11,True,a945e161c01a47ad,28,False,,,False,False,False,,
0aae274798a140ce,sherry.wallace@garcia-mille.com,Sherry,Wallace,Plant breeder/geneticist,Hawkins-Hunt,New,Content Syndication,,,2024-03-10,,True,3b776019ded64c0a,296,False,,,False,False,False,,
bafe40e3f84d441f,dakota.davis@davisgeorgea.com,Dakota,Davis,Musician,Carter Group,Qualified,Partner,End User,,2023-06-01,,True,560c4c885f084a2c,270,False,,,False,True,False,fd268161c23b42f0,
d10f117fe5de4b99,contact@stein.com,Kimberly,Hardy,,Taylor LLC,Disqualified,Webinar,Technical Buyer,Director,2022-06-20,,True,09c9f0fe936e44bf,99,False,,,True,False,False,624c76dabc3248da,
5534e851b60b410d,joseph.thomas@hamiltongrou.com,Joseph,Thomas,Hydrographic surveyor,Patton-Ward,MQL,Referral,End User,,2022-01-15,2025-02-17,True,55771afe88064138,58,False,,,False,False,False,c40aacc0387145ba,
b8d8a1d036d647f6,sheryl.le@wheeler-gonz.com,Sheryl,Le,Clinical biochemist,Torres Group,New,Webinar,,,2025-01-19,,True,2178b76041464458,211,False,,,False,False,False,2b90dec03ca046d3,
21bb80e4008a47f4,scott69@mail.ru,Martin,Oliver,Copy,Flores-Valentine,Disqualified,Webinar,,,2022-01-15,,True,f949386faf0040c5,95,False,,,False,False,False,e5d15d07d9344bf6,
2985a0526cad48a9,james.edwards@novak-carter.com,James,Edwards,,"Casey, Nguyen and Ramirez",New,Content Syndication,Non-Prospect,Manager,2023-06-01,,True,,259,False,,,True,False,True,fd268161c23b42f0,
108faca1020643bc,brittanygardner@libero.it,Kristi,Diaz,,Benton Group,Disqualified,Webinar,End User,,2022-01-15,,True,3f58a5ea7e034296,44,False,,,False,True,False,,
382084a4874349f5,sherry.clark@guerra-jones.com,Sherry,Clark,Osteopath,"Porter, Schultz and Allen",Recycled,Partner,,,2023-06-01,,True,eea952b2fd754b8c,277,True,Competitor,2025-03-25,False,False,False,38ef6aeacfb84fd9,
0bbe89a78b724847,donna.espinoza@jones-ewing.com,Donna,Espinoza,Quality manager,"Morales, Hunter and Knapp",MQL,Event,,,2023-06-01,2025-01-22,True,,228,False,,,True,False,False,837f1cf4406340fc,
5dcd316937174db6,heather.stephens@miles-burnet.com,Heather,Stephens,"Therapist, music","Rocha, Rodriguez and Wright",MQL,Webinar,Champion,Individual Contributor,2024-03-10,2025-02-10,True,00793bf367644a9b,132,False,,,False,False,False,05964633905649db,
1041c40e0f4d4d5e,elizabeth.jackson@williamsterr.com,Elizabeth,Jackson,Office manager,Sheppard-Jordan,Attempted,Event,,,2022-01-15,,True,c8ba071217f14aef,36,True,Competitor,2024-09-06,False,False,False,2dd0b9169c894f1b,
67979dd6ff284c89,seanmyers@outlook.com,Alex,Green,Theatre stage manager,"Mason, Cooper and Johnson",Attempted,Referral,Champion,,2023-06-01,,False,,293,False,,,False,False,True,972df179896c4aab,
c3fde48d45c44d9b,dan.perry@wilsonltd.com,Dan,Perry,Curator,Collins-Gibson,New,Event,Non-Prospect,,2024-03-10,,False,,71,False,,,False,False,True,298fcfe147bb4dae,
55c9c9d5e237444c,jamie.webb@davis-bowen.com,Jamie,Webb,Production manager,Jones-Williams,Recycled,Purchased List,,Manager,2023-07-28,,False,,176,False,,,False,False,False,,
9dd0cecced544ec3,jennifer.johnson@wong-byrd.com,Jennifer,Johnson,"Development worker, international aid","Sanchez, Thompson and Moore",Attempted,Webinar,,Individual Contributor,2023-06-01,,False,,162,False,,,False,False,False,aa5f7a770aeb4ea1,
6aac6f4688904167,anita.mullen@salinasltd.com,Anita,Mullen,,Davidson Group,MQL,Partner,Technical Buyer,Individual Contributor,2024-03-10,2025-04-12,False,,69,False,,,True,False,False,0ebf06d5092e4a43,
325e681919624ea9,randall.mclaughlin@colegroup.com,Randall,Mclaughlin,,Bush and Sons,MQL,Web,End User,,2023-06-01,2025-03-14,False,,256,False,,,True,False,False,dd10743545984d5b,
5e40f28a11be4bf8,joshua.padilla@rayplc.com,Joshua,Padilla,,Nguyen-Ellis,Recycled,Web,Champion,VP,2024-03-10,,False,,45,False,,,False,False,True,03a6f3a5b4364ec8,
d2157d96ad524a23,jose.huffman@churchedward.com,Jose,Huffman,,"Wilson, Bell and Ellis",Attempted,Content Syndication,Champion,Manager,2023-06-01,,False,,150,False,,,False,False,False,cc3eb7dc532f4c62,
b5daae610cca458d,gerald.nunez@sellers-lawr.com,Gerald,Nunez,,Wilson-Torres,MQL,Web,,,2025-02-05,2025-04-09,False,,143,False,,,True,False,False,,
96edab5c8fad492a,isaac.steele@pricecarlson.com,Isaac,Steele,Pharmacologist,Tucker PLC,MQL,Partner,End User,Individual Contributor,2022-01-15,2024-12-16,False,,78,False,,,False,True,False,e5d15d07d9344bf6,
a6e4500c16c44a74,angelaburns@gmail.com,Heather,Brewer,Counselling psychologist,Edwards Group,MQL,Content Syndication,Champion,VP,2022-01-15,2025-01-18,False,,119,False,,,False,False,False,a83a575be6504c8a,
88354bc79753474f,christine.glenn@washingtonan.com,Christine,Glenn,,"Wagner, Simpson and Cohen",MQL,Content Syndication,,Individual Contributor,2025-01-07,2024-12-15,False,,139,False,,,False,False,False,cf29f2d1a26a4055,
771516a2a46b4ea9,robert.larsen@jackson-cunn.com,Robert,Larsen,English as a second language teacher,Johnson-Walker,New,Content Syndication,Economic Buyer,Individual Contributor,2023-06-01,,False,,50,True,Personal Email,2025-03-27,False,False,True,adf0c0baa90642fb,
acd40379133144aa,hdunn@yandex.com,Keith,Norman,"Teacher, primary school",Adams PLC,New,Webinar,CISO,C-Level,2024-07-26,,False,,94,True,Personal Email,2025-01-25,False,False,False,46af312ea5b447a6,
fdb47da1507049a0,wolfscott@mail.ru,Madeline,Richardson,,Garcia-Greer,Recycled,Referral,Champion,Director,2022-01-15,,False,,135,False,,,False,True,False,2f2a42f104c84371,
800c6e0375524274,karen.evans@colellc.com,Karen,Evans,,Grimes-Wilson,MQL,Web,,Manager,2023-06-01,2025-04-22,False,,254,False,,,False,False,False,,
efdcb314b58f4714,lisa.clark@matthewsbell.com,Lisa,Clark,,Jensen and Sons,Attempted,Referral,Technical Buyer,Individual Contributor,2022-07-02,,False,,115,False,,,False,False,True,ffd3cb287c604c9d,
a668541507f34052,info@bell.com,Lisa,Trujillo,"Horticulturist, commercial",Armstrong-Farley,Disqualified,Webinar,,,2023-06-01,,False,,196,False,,,False,False,False,e2f68b6ed7de42d0,
a3b23cca871f4815,wyatt.mccullough@taylorgroup.com,Wyatt,Mccullough,Barrister's clerk,Camacho-Martinez,New,Partner,Economic Buyer,,2024-03-10,,False,,230,True,Personal Email,2024-05-07,False,False,False,,
0531414cfda844f2,spam_cluster@example.com,Michelle,Wright,,"Chen, Burton and Brooks",New,Web,,Individual Contributor,2024-03-10,,False,,23,True,Duplicate,2024-07-25,False,False,False,,
907b17412ee84ec4,charles.norton@powellltd.com,Charles,Norton,,"Mayer, Wood and Clements",New,Partner,,Manager,2024-08-11,,False,,205,False,,,False,False,False,adf0c0baa90642fb,
7b07db19d38241d2,mark.smith@davisstanton.com,Mark,Smith,Materials engineer,Flynn Group,MQL,Web,,,2022-01-15,2025-03-19,False,,192,False,,,False,True,True,310877c2461f43ac,
6ccc7296f2ba43e1,jeffery.jordan@simpsonllc.com,Jeffery,Jordan,Herpetologist,Kelley-Anderson,New,Webinar,Non-Prospect,,2022-12-01,,False,,138,False,,,False,False,False,514cbd01afce49e6,
5219cb870d054dc5,contact@farmer.info,Melissa,Kramer,"Administrator, sports",Noble and Sons,MQL,Webinar,Non-Prospect,VP,2022-01-15,2025-03-31,False,,276,False,,,False,False,False,f5bef6adcef4425a,
0fe3d748143a4969,sharris@gmx.de,Scott,Smith,,"Turner, Baxter and Mcdowell",MQL,Referral,,VP,2024-03-10,2025-01-27,False,,232,False,,,False,False,False,,
0e2c0c05a54545e0,clarence.ward@watsonltd.com,Clarence,Ward,Diagnostic radiographer,Sanders LLC,MQL,Event,End User,VP,2023-06-01,2024-11-08,False,,121,False,,,False,True,False,95d0c4c8b63a4dee,
cbacc91fb18a4005,jessica.fischer@rios-padilla.com,Jessica,Fischer,,Woods and Sons,MQL,Web,Non-Prospect,,2024-03-10,2025-01-25,False,,103,False,,,False,False,False,357162ab1e144be6,
6cd7995cd86b4321,brittney.stone@smith-doming.com,Brittney,Stone,Community arts worker,Benson-Woods,New,Purchased List,Technical Buyer,Manager,2022-01-15,,False,,210,False,,,False,False,False,93c2d6c4b840455b,
8826933a05a8430d,jeremy.davis@garciallc.com,Jeremy,Davis,,Reyes and Sons,Disqualified,Webinar,Technical Buyer,,2024-03-10,,False,,258,False,,,False,True,False,2ca7757f4b45418f,
ce300319779040cb,morenoalan@yahoo.com,Darlene,Byrd,,Bell-Lewis,New,Webinar,,,2023-06-01,,False,,298,True,Bad Data,2024-10-27,True,False,False,996a7c319b984214,
8fac163492df4381,fheath@rediffmail.com,Kaitlin,Gillespie,Chiropodist,Goodwin PLC,Disqualified,Webinar,,Manager,2024-03-10,,False,,294,False,,,False,False,False,,
901399c9603a40b2,jessica.bell@edwards-tayl.com,Jessica,Bell,,"Miller, Tran and Greene",MQL,Webinar,Champion,,2022-01-15,2024-11-16,False,,171,False,,,True,False,False,972df179896c4aab,
0ef16dc55cac4a29,cathy.maxwell@johnsonboone.com,Cathy,Maxwell,"Engineer, land","Lawson, Lopez and Myers",Qualified,Referral,Champion,Director,2023-06-01,,False,,269,False,,,True,False,False,f4c5348bc44c466c,
b4765c12e2a049c6,info@simpson.com,Debbie,Bowers,Restaurant manager,"Wheeler, Rice and Levine",MQL,Webinar,,Individual Contributor,2023-06-01,2025-03-16,False,,75,False,,,False,True,False,004efbb65a2d4971,
297bb252619c48fb,paulcombs@gmx.de,Valerie,Peck,Petroleum engineer,Payne-Thompson,Qualified,Partner,Non-Prospect,Manager,2023-06-01,,False,,266,False,,,True,False,False,514cbd01afce49e6,
7326c846fe4744cd,thomas.archer@smithinc.com,Thomas,Archer,"Administrator, education",Lewis-Livingston,Disqualified,Content Syndication,Champion,Individual Contributor,2023-06-01,,False,,233,True,No Longer With Company,2024-11-05,False,True,False,3ab83df5354e4752,
0d97159d8b2c43d1,stacy.sanders@fuller-mason.com,Stacy,Sanders,,Miles-Miller,MQL,Event,Technical Buyer,Individual Contributor,2023-06-01,2025-02-23,False,,176,False,,,False,False,False,7a6510efd7a84196,
2864e38fca2b4a35,contact@miller-miller.com,Amanda,Jensen,"Designer, furniture","Murphy, Willis and Hines",Recycled,Content Syndication,,Individual Contributor,2024-03-10,,False,,293,False,,,False,False,False,d767f6d9624f4012,
d352d7ba77cc42bd,debra.day@hale-blair.com,Debra,Day,,Sanchez Group,MQL,Purchased List,End User,VP,2022-01-15,2025-02-06,False,,142,False,,,False,False,False,2638e83008e64582,
a8795b37e8d549df,stacy.miller@wilsongroup.com,Darren,Salazar,Economist,Smith and Sons,MQL,Web,End User,Manager,2022-01-15,2025-03-24,False,,176,False,,,False,False,True,7a6510efd7a84196,
3af16b944ed2428e,jacqueline.martin@mills-logan.com,Jacqueline,Martin,Futures trader,Watson Ltd,Attempted,Purchased List,End User,Manager,2023-06-01,,False,,268,True,Personal Email,2024-05-30,True,False,False,e0b5db20985047b8,
c0b374877d654a32,kimberly.adams@wiseinc.com,Kimberly,Adams,Legal executive,Nelson-Brown,Disqualified,Event,Non-Prospect,Manager,2024-03-10,,False,,154,True,Duplicate,2024-09-18,False,False,False,6d213420af2649f5,
