entity_id,entity_type,first_name,last_name,email,email_type,title,job_persona,job_level,company,lead_status,readiness_score,priority_tier,is_actionable,engagement_component,account_component,persona_component,intent_component,real_responses_30d,real_responses_90d,webinar_event_attended_90d,days_since_last_response,auto_share,real_engagements,total_engagements,pct_responses_30d,pct_responses_90d,pct_webinar_90d,pct_recency,account_id,is_icp_qualified,is_named_account,intent_score,employee_count,annual_revenue,industry,pct_employee_count,pct_annual_revenue,pct_intent,mkto_score,mkto_score_normalized,mql_date,is_mql,dq_flags,flag_count,has_opted_out,email_bounced,no_longer_with_company,is_disqualified,dq_reason,score_explanation,_archetype,rank
7b19df702b264467,lead,Lisa,Park,bounced.user@oldcompany.com,corporate,IT Manager,Technical Buyer,Manager,,Attempted,48.5,Nurture,True,0.4372,0.4261,0.7,0.509,1,1,1,5,0.75,1,4,0.6464226289517471,0.5898502495840267,0.7146422628951747,0.8469217970049917,e0b54a72a3144e3d,False,False,40.0,1336.0,206821121.72,Insurance,0.5717846460618146,0.5588235294117647,0.5089730807577268,90,30.0,2025-04-25,False,OPT_OUT|EMAIL_BOUNCED|AUTOMATION_INFLATED,3,True,True,False,False,,engaged in last 7 days | attended 1 webinar/event(s) in 90d | 1 real responses in 30d | ⚠ engagement mostly automated emails | Manager Technical Buyer | flags: OPT_OUT|EMAIL_BOUNCED|AUTOMATION_INFLATED,persona_6_bounced_but_engaged,252
de8b9a775fc74e13,contact,Melissa,Villarreal,melissa.villarreal@finley-sims.com,corporate,Ranger/warden,,Individual Contributor,,Nurture,48.5,Nurture,True,0.4613,0.3288,0.35,0.9048,1,1,0,12,0.4,3,5,0.6471321695760599,0.5997506234413965,0.33915211970074816,0.7206982543640899,77ad07a1315c47a3,False,False,92.0,7705.0,1585603108.41,Legal,0.8080757726819542,0.8359920239282154,0.9047856430707877,48,24.0,,False,BROKEN_CONV_LINK,1,False,False,False,False,,engaged in last 30 days | 1 real responses in 30d | high account intent (92) | flags: BROKEN_CONV_LINK,,252
c6c60b670f6b4a8f,contact,Justin,Bell,fsawyer@gmail.com,free_email,,Economic Buyer,Director,,MQL,48.4,Nurture,True,0.5371,0.2311,0.775,0.3559,1,2,2,25,0.467,8,15,0.6471321695760599,0.6945137157107232,0.8466334164588528,0.614713216957606,716010f0b4954f11,False,False,28.0,2373.0,174051956.44,Manufacturing,0.6306081754735793,0.5249252243270189,0.3559322033898305,197,98.5,2025-03-22,True,FREE_EMAIL,1,False,False,False,False,,engaged in last 30 days | attended 2 webinar/event(s) in 90d | 1 real responses in 30d | Director Economic Buyer | flags: FREE_EMAIL,,255
d1d491b39c374ae5,contact,Jill,Dorsey,jill.dorsey@munozhowarda.com,corporate,,,,,Active,48.4,Nurture,True,0.5527,0.4516,0.35,0.4352,2,2,1,10,0.5,6,12,0.7543640897755611,0.6945137157107232,0.743142144638404,0.7556109725685786,22870b34a8464cf1,False,False,31.0,1797.0,412566902.54,Government,0.5977068793619142,0.660518444666002,0.43519441674975073,82,41.0,,False,INCOMPLETE_PROFILE,1,False,False,False,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 2 real responses in 30d | flags: INCOMPLETE_PROFILE,,255
a9c755f9b410472d,lead,Mathew,Turner,mathew.turner@chenltd.com,corporate,Chemical engineer,CISO,,,MQL,48.4,Nurture,True,0.4103,0.3894,0.675,0.6675,1,1,0,21,0.5,1,2,0.6464226289517471,0.5898502495840267,0.31530782029950083,0.6364392678868552,7834506c04fd4abd,False,False,64.0,853.0,107497446.38,Government,0.5129611166500498,0.43419740777667,0.6674975074775673,212,70.66666666666667,2025-03-08,True,,0,False,False,False,False,,engaged in last 30 days | 1 real responses in 30d | nan CISO,,255
29bee5a450604c1c,contact,Dorothy,Ryan,dorothy.ryan@daltonwilson.com,corporate,,Champion,,,Nurture,48.3,Nurture,True,0.5679,0.2945,0.5,0.4352,2,3,1,3,0.55,9,20,0.7543640897755611,0.7618453865336658,0.743142144638404,0.8740648379052369,a90c8d2ed11948be,False,True,31.0,89.0,22497911.2,Retail,0.2193419740777667,0.25324027916251246,0.43519441674975073,71,35.5,,False,OPT_OUT|EMAIL_BOUNCED|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,4,True,True,False,False,,engaged in last 7 days | attended 1 webinar/event(s) in 90d | 2 real responses in 30d | nan Champion | named target account | flags: OPT_OUT|EMAIL_BOUNCED|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,,258
d7fe1d585af84df9,lead,Dana,Wu,dana.wu@clarkpowersa.com,corporate,Medical physicist,,Individual Contributor,,Recycled,48.3,Nurture,True,0.4699,0.5482,0.35,0.5758,1,1,1,4,0.667,1,3,0.6464226289517471,0.5898502495840267,0.7146422628951747,0.8693843594009983,51fc143e50854e87,True,False,47.0,268.0,75928378.33,Healthcare,0.33449651046859424,0.40628115653040875,0.5757726819541376,16,5.333333333333334,,False,,0,False,False,False,False,,engaged in last 7 days | attended 1 webinar/event(s) in 90d | 1 real responses in 30d | ICP-qualified account,,258
5769cda6214d4dae,lead,Shannon,Edwards,shannon.edwards@herreraandso.com,corporate,,Champion,,,MQL,48.3,Nurture,True,0.4611,0.1424,0.5,0.992,1,2,0,21,0.4,3,5,0.6464226289517471,0.7071547420965059,0.31530782029950083,0.6364392678868552,b0f594e2e75947f9,False,False,100.0,433.0,29355209.04,Manufacturing,0.4047856430707876,0.3070787637088734,0.9920239282153539,227,75.66666666666667,2025-01-04,True,INCOMPLETE_PROFILE,1,False,False,False,False,,engaged in last 30 days | 1 real responses in 30d | nan Champion | high account intent (100) | flags: INCOMPLETE_PROFILE,,258
0b3eacce15174f2f,lead,Christopher,Moore,gandrews@libero.it,free_email,Best boy,Champion,,,MQL,48.2,Nurture,True,0.4026,0.6548,0.5,0.5005,1,1,0,26,0.5,4,8,0.6464226289517471,0.5898502495840267,0.31530782029950083,0.5956738768718802,1e5548d07a324f62,True,False,39.0,2328.0,400768522.07,Healthcare,0.6201395812562313,0.654037886340977,0.5004985044865404,105,35.0,2024-12-09,True,FREE_EMAIL,1,False,False,False,False,,engaged in last 30 days | 1 real responses in 30d | nan Champion | ICP-qualified account | flags: FREE_EMAIL,,261
9d727367e2384267,lead,John,Terry,info@sutton-abbott.com,shared_mailbox,Chief Financial Officer,Champion,Manager,,MQL,48.2,Blocked,False,0.6652,0.25,0.6,0.0623,9,14,4,1,0.627,28,75,0.9642262895174709,0.9816971713810316,0.9484193011647255,0.9816971713810316,,,,,,,,0.05782652043868395,0.05782652043868395,0.06231306081754736,238,79.33333333333333,2025-03-18,True,DO_NOT_CONTACT|SHARED_MAILBOX|BROKEN_CONV_LINK,3,False,False,False,False,,engaged in last 7 days | attended 4 webinar/event(s) in 90d | 9 real responses in 30d | Manager Champion | named target account | ICP-qualified account | flags: DO_NOT_CONTACT|SHARED_MAILBOX|BROKEN_CONV_LINK,,261
791475e0883546ea,lead,Michelle,Parsons,michelle.parsons@bray-wolfe.com,corporate,Psychiatrist,CISO,C-Level,,MQL,48.1,Nurture,True,0.2698,0.7547,1.0,0.3026,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,be70e05cfc124515,True,False,22.0,19680.0,2146442736.82,Technology,0.8943170488534397,0.8793619142572283,0.30259222333000996,161,53.666666666666664,2025-01-29,True,STALE_LEGACY_SCORE|NO_ENGAGEMENT,2,False,False,False,False,,no recorded engagement | C-Level CISO | ICP-qualified account | flags: STALE_LEGACY_SCORE|NO_ENGAGEMENT,,263
17a375aa5bcf4306,contact,Jodi,Walker,jodi.walker@moorellc.com,corporate,Public house manager,,Manager,,MQL,47.9,Nurture,True,0.5062,0.2317,0.45,0.7502,2,4,1,27,0.615,10,26,0.7543640897755611,0.8179551122194514,0.743142144638404,0.6084788029925188,08db683f415a486a,False,False,72.0,1279.0,279849214.01,Manufacturing,0.5538384845463609,0.6046859421734796,0.7502492522432702,97,48.5,2025-02-13,True,,0,False,False,False,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 2 real responses in 30d | high account intent (72),,264
e958fdb53d734cab,contact,Jack,Preston,jack.preston@bernardwarre.com,corporate,,Non-Prospect,Director,,Active,47.9,Blocked,False,0.5461,0.3486,0.375,0.5314,2,3,0,1,0.455,6,11,0.7543640897755611,0.7618453865336658,0.33915211970074816,0.972568578553616,3463ef6750fb4689,False,False,42.0,9029.0,2638849931.61,Education,0.8404785643070788,0.9022931206380858,0.5314057826520439,4,2.0,,False,EMAIL_BOUNCED|NO_LONGER_WITH_COMPANY|NON_PROSPECT|BROKEN_CONV_LINK,4,False,True,True,False,,engaged in last 7 days | 2 real responses in 30d | flags: EMAIL_BOUNCED|NO_LONGER_WITH_COMPANY|NON_PROSPECT|BROKEN_CONV_LINK,,264
5996dba632b140cf,lead,Douglas,Brown,douglas.brown@larson-hollo.com,corporate,Homeopath,End User,Individual Contributor,,Recycled,47.9,Nurture,True,0.5181,0.2943,0.375,0.6979,2,4,2,13,0.688,5,16,0.7670549084858569,0.8352745424292846,0.8444259567387687,0.7121464226289518,cf56917738834ec9,False,False,69.0,126.0,13157578.3,Financial Services,0.2542372881355932,0.21734795613160518,0.6979062811565304,93,31.0,,False,,0,False,False,False,False,,engaged in last 30 days | attended 2 webinar/event(s) in 90d | 2 real responses in 30d | Individual Contributor End User,,264
3555282ca86b4afe,lead,Larry,Scott,larry.scott@mcdanielgrou.com,corporate,Broadcast engineer,End User,Manager,,New,47.9,Nurture,True,0.5619,0.3474,0.475,0.3833,3,5,2,2,0.703,11,37,0.831946755407654,0.8552412645590682,0.8444259567387687,0.9342762063227954,b456f25952eb43f7,False,False,29.0,9517.0,2190908371.71,Manufacturing,0.8524426719840479,0.8843469591226321,0.38334995014955137,250,83.33333333333334,,False,AUTOMATION_INFLATED|BROKEN_CONV_LINK,2,False,False,False,True,Personal Email,engaged in last 7 days | attended 2 webinar/event(s) in 90d | 3 real responses in 30d | ⚠ engagement mostly automated emails | Manager End User | flags: AUTOMATION_INFLATED|BROKEN_CONV_LINK,,264
edf1db30438049ee,lead,Robert,Garcia,robert.garcia@raycraigandp.com,corporate,Physiotherapist,Technical Buyer,,,MQL,47.9,Nurture,True,0.4715,0.3021,0.6,0.6171,1,1,1,15,0.571,3,7,0.6464226289517471,0.5898502495840267,0.7146422628951747,0.6888519134775375,595d261eba674196,False,False,54.0,7146.0,645966200.61,Education,0.7906281156530409,0.7198404785643071,0.617148554336989,154,51.33333333333333,2025-01-18,True,EMAIL_BOUNCED,1,False,True,False,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 1 real responses in 30d | nan Technical Buyer | flags: EMAIL_BOUNCED,,264
fbd87dd0c1d0411f,lead,Brandon,Miller,brandon.miller@stanley-tuck.com,corporate,,End User,,,New,47.9,Nurture,True,0.4789,0.2748,0.375,0.8569,1,1,1,25,0.5,1,2,0.6464226289517471,0.5898502495840267,0.7146422628951747,0.6031613976705491,0000024fcc2d43e2,False,False,85.0,3882.0,487692887.26,Legal,0.6834496510468594,0.6904287138584247,0.8569292123629113,235,78.33333333333333,,False,EMAIL_BOUNCED|INCOMPLETE_PROFILE,2,False,True,False,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 1 real responses in 30d | nan End User | high account intent (85) | flags: EMAIL_BOUNCED|INCOMPLETE_PROFILE,,264
41b0170d6e584274,lead,Jack,Preston,jack.preston@bernardwarre.com,corporate,,Non-Prospect,Director,,Disqualified,47.9,Blocked,False,0.5468,0.3486,0.375,0.5314,4,6,2,4,0.733,8,30,0.8685524126455907,0.870216306156406,0.8444259567387687,0.8693843594009983,3463ef6750fb4689,False,False,42.0,9029.0,2638849931.61,Education,0.8404785643070788,0.9022931206380858,0.5314057826520439,171,56.99999999999999,,False,EMAIL_BOUNCED|NO_LONGER_WITH_COMPANY|NON_PROSPECT|AUTOMATION_INFLATED,4,False,True,True,False,,engaged in last 7 days | attended 2 webinar/event(s) in 90d | 4 real responses in 30d | ⚠ engagement mostly automated emails | flags: EMAIL_BOUNCED|NO_LONGER_WITH_COMPANY|NON_PROSPECT|AUTOMATION_INFLATED,,264
005d1a8e203d4082,lead,Carla,Johnson,carla.johnson@brown-frey.com,corporate,Senior tax professional/tax inspector,,Manager,,Qualified,47.8,Nurture,True,0.6174,0.388,0.45,0.163,5,8,2,16,0.512,20,41,0.8926788685524126,0.9051580698835274,0.8444259567387687,0.6772046589018303,288755b429cb461d,False,False,7.0,44174.0,5539754538.62,Legal,0.9810568295114656,0.959122632103689,0.16301096709870389,212,70.66666666666667,,False,,0,False,False,False,False,,engaged in last 30 days | attended 2 webinar/event(s) in 90d | 5 real responses in 30d,,271
3285144c7efa4d68,contact,Willie,Miranda,kathygeorge@gmail.com,free_email,,,VP,,Qualified,47.8,Blocked,False,0.5614,0.1061,0.625,0.5503,2,3,0,21,0.2,4,5,0.7543640897755611,0.7618453865336658,0.33915211970074816,0.6396508728179551,53a3b4b3cfe64870,False,False,44.0,120.0,27080963.19,Retail,0.2432701894317049,0.28713858424725824,0.5503489531405783,59,29.5,,False,DO_NOT_CONTACT|FREE_EMAIL|INCOMPLETE_PROFILE,3,False,False,False,False,,engaged in last 30 days | 2 real responses in 30d | flags: DO_NOT_CONTACT|FREE_EMAIL|INCOMPLETE_PROFILE,,271
126527d5f4944db1,lead,Laura,Allen,laura.allen@rodriguez-po.com,corporate,"Therapist, music",,Director,,Disqualified,47.8,Blocked,False,0.6165,0.0726,0.55,0.4845,3,5,2,2,0.577,11,26,0.831946755407654,0.8552412645590682,0.8444259567387687,0.9342762063227954,f1110ce1cbd6490e,False,False,37.0,51.0,7758599.05,Media,0.1839481555333998,0.178963110667996,0.48454636091724823,70,23.333333333333332,,False,EMAIL_BOUNCED|DO_NOT_CONTACT,2,False,True,False,False,,engaged in last 7 days | attended 2 webinar/event(s) in 90d | 3 real responses in 30d | flags: EMAIL_BOUNCED|DO_NOT_CONTACT,,271
1721f8b94f8543cd,lead,Charles,Rivers,bennettroy@rediffmail.com,free_email,,Economic Buyer,,,New,47.6,Nurture,True,0.4719,0.2668,0.575,0.6725,2,3,0,12,0.545,5,11,0.7670549084858569,0.7861896838602329,0.31530782029950083,0.7262895174708819,bf5ee03af2844382,False,False,65.0,38.0,6429490.91,Telecommunications,0.1575274177467597,0.17647058823529413,0.672482552342971,246,82.0,,False,FREE_EMAIL|INCOMPLETE_PROFILE,2,False,False,False,False,,engaged in last 30 days | 2 real responses in 30d | nan Economic Buyer | flags: FREE_EMAIL|INCOMPLETE_PROFILE,,274
24be141c3d704ce8,contact,Mathew,Santiago,mathew.santiago@riveraltd.com,corporate,Research scientist (life sciences),,,,Active,47.6,Nurture,True,0.3694,0.7569,0.35,0.5857,1,1,0,22,0.667,1,3,0.6471321695760599,0.5997506234413965,0.33915211970074816,0.6309226932668329,1b007d218bee4ed9,True,False,48.0,21801.0,2016503383.33,Healthcare,0.9187437686939183,0.865902293120638,0.5857427716849452,3,1.5,,False,NO_LONGER_WITH_COMPANY|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,3,False,False,True,False,,engaged in last 30 days | 1 real responses in 30d | ICP-qualified account | flags: NO_LONGER_WITH_COMPANY|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,,274
4dc55b1ce3fe4b8d,contact,Ryan,Anderson,ryan.anderson@padillamason.com,corporate,,,,,MQL,47.6,Nurture,True,0.5394,0.324,0.35,0.5947,3,3,2,12,0.632,7,19,0.8254364089775561,0.7618453865336658,0.8466334164588528,0.7206982543640899,3dcfbd7cdace4ae3,False,False,49.0,153.0,42168439.61,Technology,0.28215353938185445,0.33798604187437686,0.594715852442672,118,59.0,2025-01-17,True,NO_LONGER_WITH_COMPANY|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,3,False,False,True,False,,engaged in last 30 days | attended 2 webinar/event(s) in 90d | 3 real responses in 30d | flags: NO_LONGER_WITH_COMPANY|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,,274
d8456bcecfc0474c,lead,Colleen,Black,colleen.black@aguirrecohen.com,corporate,Ship broker,Champion,,,New,47.6,Nurture,True,0.5457,0.3944,0.5,0.326,1,2,2,13,0.5,4,8,0.6464226289517471,0.7071547420965059,0.8444259567387687,0.7121464226289518,d8a2981ef05a4db6,False,False,25.0,45288.0,10040996617.37,Media,0.9865403788634097,0.985543369890329,0.32602193419740777,262,87.33333333333333,,False,EMAIL_BOUNCED|NO_LONGER_WITH_COMPANY,2,False,True,True,True,No Longer With Company,engaged in last 30 days | attended 2 webinar/event(s) in 90d | 1 real responses in 30d | nan Champion | flags: EMAIL_BOUNCED|NO_LONGER_WITH_COMPANY,,274
f4960ccba2514315,lead,Anna,Stone,anna.stone@jimenezmorto.com,corporate,,Technical Buyer,Director,,New,47.3,Nurture,True,0.5123,0.2193,0.8,0.3559,1,1,1,8,0.5,5,10,0.6464226289517471,0.5898502495840267,0.7146422628951747,0.781198003327787,3bfa3e65fc0044d5,False,False,28.0,1323.0,197049834.99,Retail,0.56580259222333,0.5309072781655035,0.3559322033898305,69,23.0,,False,,0,False,False,False,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 1 real responses in 30d | Director Technical Buyer,,278
362be34b78ce4a56,contact,Eric,Ortiz,ocarter@gmx.de,free_email,Homeopath,Technical Buyer,,,MQL,47.3,Blocked,False,0.6474,0.25,0.6,0.0623,3,6,1,13,0.357,9,14,0.8254364089775561,0.8740648379052369,0.743142144638404,0.7094763092269327,,,,,,,,0.05782652043868395,0.05782652043868395,0.06231306081754736,196,98.0,2024-11-12,True,OPT_OUT|NO_LONGER_WITH_COMPANY|DO_NOT_CONTACT|FREE_EMAIL|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,6,True,False,True,False,,engaged in last 30 days | attended 1 webinar/event(s) in 90d | 3 real responses in 30d | nan Technical Buyer | named target account | ICP-qualified account | flags: OPT_OUT|NO_LONGER_WITH_COMPANY|DO_NOT_CONTACT|FREE_EMAIL|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,,278
db1423b3a2e14acd,contact,Elizabeth,Calderon,elizabeth.calderon@osborngaines.com,corporate,,,,,MQL,47.3,Blocked,False,0.3367,0.5186,0.35,0.992,0,1,0,64,0.5,1,2,0.29301745635910226,0.5997506234413965,0.33915211970074816,0.5635910224438903,475ce8a925de4fb3,False,True,100.0,5796.0,1598831967.2,Legal,0.751246261216351,0.8419740777666999,0.9920239282153539,186,93.0,2025-01-05,True,OPT_OUT|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,3,True,False,False,False,,engaged in last 90 days | named target account | high account intent (100) | flags: OPT_OUT|BROKEN_CONV_LINK|INCOMPLETE_PROFILE,,278
d16d1ef257264313,lead,Zachary,Mccoy,zachary.mccoy@leegroup.com,corporate,Occupational therapist,Non-Prospect,,,New,47.3,Blocked,False,0.6058,0.3657,0.175,0.4736,8,10,6,8,0.674,15,46,0.9525790349417638,0.9351081530782029,0.9858569051580699,0.781198003327787,61c8be67926f4313,False,False,35.0,21482.0,3600924671.27,Legal,0.9062811565304087,0.922233300099701,0.47357926221335994,61,20.333333333333332,,False,NON_PROSPECT,1,False,False,False,False,,engaged in last 30 days | attended 6 webinar/event(s) in 90d | 8 real responses in 30d | flags: NON_PROSPECT,,278
af59e63a57d5405c,contact,Maria,Adams,maria.adams@nelsonllc.com,corporate,,Champion,Manager,,MQL,47.2,Blocked,False,0.2846,0.7569,0.6,0.5857,0,0,0,999,0.0,0,0,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,1b007d218bee4ed9,True,False,48.0,21801.0,2016503383.33,Healthcare,0.9187437686939183,0.865902293120638,0.5857427716849452,163,81.5,2025-01-11,True,OPT_OUT|BROKEN_CONV_LINK|STALE_LEGACY_SCORE|NO_ENGAGEMENT,4,True,False,False,False,,no recorded engagement | Manager Champion | ICP-qualified account | flags: OPT_OUT|BROKEN_CONV_LINK|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,282
b4375e9cdc7a45de,lead,Michael,Williams,michael.williams@robinsonrodr.com,corporate,"Journalist, broadcasting",Non-Prospect,,,MQL,47.2,Blocked,False,0.6404,0.1416,0.175,0.6466,2,3,2,7,0.4,3,5,0.7670549084858569,0.7861896838602329,0.8444259567387687,0.8044925124792013,76d78294fdb1416d,False,False,62.0,421.0,32721148.52,Legal,0.39032901296111666,0.31754735792622135,0.6465603190428714,275,91.66666666666666,2025-03-13,True,NON_PROSPECT,1,False,False,False,False,,engaged in last 7 days | attended 2 webinar/event(s) in 90d | 2 real responses in 30d | flags: NON_PROSPECT,,282
9484855c8f664875,lead,Mercedes,Holland,josephortiz@libero.it,free_email,Advertising account planner,End User,Individual Contributor,,Qualified,47.2,Nurture,True,0.6281,0.388,0.375,0.163,4,5,4,8,0.545,5,11,0.8685524126455907,0.8552412645590682,0.9484193011647255,0.781198003327787,288755b429cb461d,False,False,7.0,44174.0,5539754538.62,Legal,0.9810568295114656,0.959122632103689,0.16301096709870389,105,35.0,,False,FREE_EMAIL,1,False,False,False,True,No Longer With Company,engaged in last 30 days | attended 4 webinar/event(s) in 90d | 4 real responses in 30d | Individual Contributor End User | flags: FREE_EMAIL,,282
453935be919b4838,lead,Mary,Dunn,allen.rivera@whitneyplc.com,corporate,Field seismologist,CISO,Individual Contributor,,Attempted,47.1,Blocked,False,0.6212,0.25,0.675,0.0623,9,13,4,8,0.644,26,73,0.9642262895174709,0.9708818635607321,0.9484193011647255,0.781198003327787,,,,,,,,0.05782652043868395,0.05782652043868395,0.06231306081754736,40,13.333333333333334,,False,DO_NOT_CONTACT,1,False,False,False,False,,engaged in last 30 days | attended 4 webinar/event(s) in 90d | 9 real responses in 30d | Individual Contributor CISO | named target account | ICP-qualified account | flags: DO_NOT_CONTACT,,285
2f4cb25e311248e0,contact,Lisa,Wilkerson,perryrandy@gmail.com,free_email,,,VP,,MQL,47.1,Nurture,True,0.2846,0.7753,0.625,0.5314,0,0,0,999,0.0,0,0,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.23441396508728185,51fda49d72334d69,True,False,42.0,21604.0,5840728921.39,Financial Services,0.9117647058823529,0.9646061814556331,0.5314057826520439,184,92.0,2025-04-24,True,NO_LONGER_WITH_COMPANY|FREE_EMAIL|BROKEN_CONV_LINK|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,6,False,False,True,False,,no recorded engagement | ICP-qualified account | flags: NO_LONGER_WITH_COMPANY|FREE_EMAIL|BROKEN_CONV_LINK|STALE_LEGACY_SCORE|NO_ENGAGEMENT|INCOMPLETE_PROFILE,,285
29fa1b424f324f33,lead,David,Colon,david.colon@parks-pace.com,corporate,Chartered accountant,Economic Buyer,VP,,Recycled,47.0,Nurture,True,0.2698,0.3186,0.85,0.9621,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,8c1fc9cab9544c54,False,False,98.0,6558.0,1345851061.95,Legal,0.7781655034895314,0.8150548354935194,0.9621136590229312,175,58.333333333333336,,False,STALE_LEGACY_SCORE|NO_ENGAGEMENT,2,False,False,False,False,,no recorded engagement | VP Economic Buyer | high account intent (98) | flags: STALE_LEGACY_SCORE|NO_ENGAGEMENT,,287
ec09a94996f94fa7,lead,Roberta,Ward,roberta.ward@smithltd.com,corporate,,CISO,Director,,MQL,46.9,Nurture,True,0.2698,0.6698,0.875,0.4586,0,0,0,999,0.0,0,0,0.28452579034941766,0.25707154742096505,0.31530782029950083,0.22212978369384362,f4ceb9ab147a4a93,True,False,33.0,2357.0,671295484.94,Healthcare,0.6256231306081754,0.7233300099700898,0.45862412761714855,227,75.66666666666667,2024-11-25,True,EMAIL_BOUNCED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,3,False,True,False,False,,no recorded engagement | Director CISO | ICP-qualified account | flags: EMAIL_BOUNCED|STALE_LEGACY_SCORE|NO_ENGAGEMENT,,288
d23fb7e9fcd0443e,lead,David,Perez,ssmith@outlook.com,free_email,Lobbyist,CISO,Individual Contributor,,Recycled,46.9,Nurture,True,0.542,0.2193,0.675,0.3559,1,1,0,23,0.0,3,3,0.6464226289517471,0.5898502495840267,0.31530782029950083,0.6164725457570716,3bfa3e65fc0044d5,False,False,28.0,1323.0,197049834.99,Retail,0.56580259222333,0.5309072781655035,0.3559322033898305,19,6.333333333333334,,False,FREE_EMAIL,1,False,False,False,False,,engaged in last 30 days | 1 real responses in 30d | Individual Contributor CISO | flags: FREE_EMAIL,,288
ed11359719184edd,lead,Molly,Bennett,molly.bennett@jonesplc.com,corporate,Radio producer,Non-Prospect,,,Attempted,46.9,Blocked,False,0.3565,0.7127,0.175,0.8136,1,1,0,27,0.667,1,3,0.6464226289517471,0.5898502495840267,0.31530782029950083,0.5881863560732112,cd5d7d18041a4161,False,True,82.0,7574.0,830651851.28,Government,0.8020937188434696,0.7612163509471586,0.8135593220338984,207,69.0,,False,NO_LONGER_WITH_COMPANY|NON_PROSPECT,2,False,False,True,False,,engaged in last 30 days | 1 real responses in 30d | named target account | high account intent (82) | flags: NO_LONGER_WITH_COMPANY|NON_PROSPECT,,288
28c795d6893342fd,lead,Haley,Anderson,rushstacy@gmx.de,free_email,"Nurse, adult",Non-Prospect,Individual Contributor,,Attempted,46.7,Blocked,False,0.6119,0.3862,0.175,0.3833,4,8,2,6,0.579,16,38,0.8685524126455907,0.9051580698835274,0.8444259567387687,0.8269550748752079,0cb0103ae53c4325,False,False,29.0,46321.0,4714984137.96,Manufacturing,0.9910269192422732,0.9401794616151545,0.38334995014955137,33,11.0,,False,OPT_OUT|NON_PROSPECT|FREE_EMAIL,3,True,False,False,False,,engaged in last 7 days | attended 2 webinar/event(s) in 90d | 4 real responses in 30d | flags: OPT_OUT|NON_PROSPECT|FREE_EMAIL,,291
5dc4173891894cbd,lead,James,Walker,recycled.prospect@cycler.com,corporate,VP Engineering,Technical Buyer,VP,,MQL,46.7,Nurture,True,0.321,0.1613,0.875,0.9501,1,1,0,27,0.8,2,10,0.6464226289517471,0.5898502495840267,0.31530782029950083,0.5881863560732112,f217124e9bd44a95,False,False,97.0,474.0,68731113.61,Energy,0.4137587238285145,0.39282153539381853,0.9501495513459621,160,53.333333333333336,2025-04-15,True,AUTOMATION_INFLATED,1,False,False,False,False,,engaged in last 30 days | 1 real responses in 30d | ⚠ engagement mostly automated emails | VP Technical Buyer | high account intent (97) | flags: AUTOMATION_INFLATED,persona_9_recycled_bouncer,291
34aab8d4b79a4732,contact,Lisa,Peck,lisa.peck@edwardshines.com,corporate,"Scientist, biomedical",Champion,Manager,,Attempted,46.6,Nurture,True,0.2235,0.7127,0.6,0.8136,0,0,0,131,0.75,2,8,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.5261845386533666,cd5d7d18041a4161,False,True,82.0,7574.0,830651851.28,Government,0.8020937188434696,0.7612163509471586,0.8135593220338984,91,45.5,,False,AUTOMATION_INFLATED|BROKEN_CONV_LINK,2,False,False,False,False,,last engagement 131 days ago (stale) | ⚠ engagement mostly automated emails | Manager Champion | named target account | high account intent (82) | flags: AUTOMATION_INFLATED|BROKEN_CONV_LINK,,293
b43c6bb4afce4357,contact,Diana,Bates,diana.bates@larsoninc.com,corporate,,Non-Prospect,C-Level,,Qualified,46.6,Blocked,False,0.2928,0.6421,0.5,0.7777,0,0,0,184,0.333,2,3,0.29301745635910226,0.2718204488778055,0.33915211970074816,0.5012468827930174,24bf1154090d41c1,True,False,79.0,1348.0,365086316.18,Technology,0.5757726819541376,0.6345962113659023,0.7776669990029911,98,49.0,,False,NON_PROSPECT|BROKEN_CONV_LINK,2,False,False,False,False,,last engagement 184 days ago (stale) | ICP-qualified account | high account intent (79) | flags: NON_PROSPECT|BROKEN_CONV_LINK,,293
